Flight_ID,Date_Key,Airline_ID,Origin_Airport_ID,Dest_Airport_ID,Gate_ID,Delay_Reason_ID,Delay_Minutes,Flight_Status
4612,132,1,4,6,17,1,0,On Time
4613,60,5,5,4,15,1,0,On Time
4614,331,5,2,3,21,3,45,Delayed
4615,122,3,4,3,38,2,15,Delayed
4616,107,1,3,2,30,3,45,Delayed
4617,96,5,5,2,19,1,0,On Time
4618,347,2,1,5,32,3,45,Delayed
4619,235,1,5,6,29,3,45,Delayed
4620,62,2,6,3,22,4,25,Delayed
4621,256,4,2,5,20,5,10,Delayed
4622,49,5,1,3,38,1,0,On Time
4623,348,1,2,4,38,1,0,On Time
4624,159,2,2,1,36,3,45,Delayed
4625,124,5,3,2,1,5,10,Delayed
4626,317,3,4,5,19,3,45,Delayed
4627,207,2,3,1,43,2,15,Delayed
4628,48,2,3,1,26,1,0,On Time
4629,136,4,6,3,7,4,25,Delayed
4630,201,3,3,1,34,4,25,Delayed
4631,250,4,1,6,36,4,25,Delayed
4632,314,3,4,6,6,1,0,On Time
4633,357,2,4,2,37,1,0,On Time
4634,318,4,1,6,22,4,25,Delayed
4635,295,5,3,2,9,1,0,On Time
4636,314,3,3,6,43,4,25,Delayed
4637,209,2,2,6,29,2,15,Delayed
4638,355,1,2,3,50,2,15,Delayed
4639,211,3,6,1,17,2,15,Delayed
4640,192,3,5,4,13,3,45,Delayed
4641,44,5,2,5,17,3,45,Delayed
4642,29,3,4,5,10,5,10,Delayed
4643,59,3,1,2,25,5,10,Delayed
4644,71,5,3,1,18,5,10,Delayed
4645,92,5,5,4,49,2,15,Delayed
4646,265,4,2,3,44,2,15,Delayed
4647,220,2,5,2,15,2,15,Delayed
4648,215,2,1,3,27,1,0,On Time
4649,277,4,1,5,19,1,0,On Time
4650,64,2,5,3,15,2,15,Delayed
4651,346,3,5,4,45,4,25,Delayed
4652,292,4,6,4,7,5,10,Delayed
4653,245,4,5,3,43,3,45,Delayed
4654,62,2,3,5,40,5,10,Delayed
4655,332,1,4,3,16,4,25,Delayed
4656,170,2,2,4,24,1,0,On Time
4657,269,1,2,5,23,2,15,Delayed
4658,267,4,2,5,11,1,0,On Time
4659,54,1,5,1,24,1,0,On Time
4660,16,3,5,6,5,4,25,Delayed
4661,8,5,6,4,39,1,0,On Time
4662,104,1,5,3,48,1,0,On Time
4663,59,5,6,2,30,5,10,Delayed
4664,313,3,6,2,16,5,10,Delayed
4665,40,5,3,5,20,4,25,Delayed
4666,237,3,3,6,29,2,15,Delayed
4667,94,5,3,3,17,5,10,Delayed
4668,222,5,3,1,19,1,0,On Time
4669,204,2,1,4,26,3,45,Delayed
4670,138,1,3,1,15,5,10,Delayed
4671,300,5,3,3,25,3,45,Delayed
4672,207,4,3,1,15,2,15,Delayed
4673,336,2,6,5,20,1,0,On Time
4674,81,1,2,3,30,5,10,Delayed
4675,218,2,2,5,21,2,15,Delayed
4676,2,1,2,4,47,4,25,Delayed
4677,178,3,4,5,35,2,15,Delayed
4678,346,5,1,3,44,4,25,Delayed
4679,279,4,6,3,6,4,25,Delayed
4680,146,2,5,4,37,5,10,Delayed
4681,318,2,6,4,11,3,45,Delayed
4682,224,2,3,2,23,4,25,Delayed
4683,62,2,2,1,44,1,0,On Time
4684,294,5,6,2,39,5,10,Delayed
4685,239,1,1,5,9,4,25,Delayed
4686,195,5,3,1,18,5,10,Delayed
4687,166,3,4,3,46,1,0,On Time
4688,222,5,5,3,36,5,10,Delayed
4689,61,5,3,5,40,5,10,Delayed
4690,129,3,5,2,48,4,25,Delayed
4691,173,5,6,3,36,2,15,Delayed
4692,156,1,3,6,28,5,10,Delayed
4693,110,4,4,3,19,4,25,Delayed
4694,269,3,6,1,30,1,0,On Time
4695,356,2,1,6,38,1,0,On Time
4696,278,1,5,1,15,2,15,Delayed
4697,74,4,5,3,44,1,0,On Time
4698,207,1,1,4,12,4,25,Delayed
4699,279,1,5,4,2,2,15,Delayed
4700,326,2,6,5,9,4,25,Delayed
4701,340,4,2,5,35,2,15,Delayed
4702,357,1,1,3,1,2,15,Delayed
4703,340,2,4,6,46,4,25,Delayed
4704,204,3,3,6,31,2,15,Delayed
4705,161,2,3,2,28,4,25,Delayed
4706,28,5,1,3,45,1,0,On Time
4707,257,2,2,6,37,1,0,On Time
4708,165,2,6,5,7,5,10,Delayed
4709,63,2,4,5,46,3,45,Delayed
4710,22,1,3,5,16,3,45,Delayed
4711,70,4,3,1,50,1,0,On Time
4712,96,2,6,4,14,5,10,Delayed
4713,163,2,2,3,33,3,45,Delayed
4714,79,5,5,2,6,4,25,Delayed
4715,5,5,1,5,21,4,25,Delayed
4716,316,3,2,3,10,2,15,Delayed
4717,120,3,2,1,32,3,45,Delayed
4718,302,5,2,6,6,4,25,Delayed
4719,178,4,2,6,2,3,45,Delayed
4720,176,3,5,4,39,2,15,Delayed
4721,217,4,6,5,49,1,0,On Time
4722,56,5,4,3,27,5,10,Delayed
4723,187,3,2,5,14,2,15,Delayed
4724,232,2,2,3,23,2,15,Delayed
4725,255,5,1,2,39,2,15,Delayed
4726,104,3,3,3,21,5,10,Delayed
4727,77,4,5,2,41,4,25,Delayed
4728,230,4,2,3,30,3,45,Delayed
4729,258,3,4,1,25,1,0,On Time
4730,264,4,4,3,24,1,0,On Time
4731,331,3,4,3,11,5,10,Delayed
4732,182,3,1,4,35,1,0,On Time
4733,256,4,4,3,4,5,10,Delayed
4734,38,1,6,1,37,5,10,Delayed
4735,176,2,1,4,36,3,45,Delayed
4736,27,5,5,3,13,3,45,Delayed
4737,276,2,4,3,9,5,10,Delayed
4738,140,5,3,1,28,3,45,Delayed
4739,299,5,2,3,46,4,25,Delayed
4740,287,2,5,2,16,2,15,Delayed
4741,91,3,6,2,6,1,0,On Time
4742,61,4,3,1,27,1,0,On Time
4743,365,1,5,2,10,1,0,On Time
4744,347,1,6,2,23,1,0,On Time
4745,163,1,4,1,21,4,25,Delayed
4746,351,2,5,3,26,4,25,Delayed
4747,143,2,5,4,45,2,15,Delayed
4748,253,3,5,1,3,5,10,Delayed
4749,269,1,1,3,43,3,45,Delayed
4750,291,3,3,3,35,2,15,Delayed
4751,187,1,6,2,7,1,0,On Time
4752,304,2,4,6,27,3,45,Delayed
4753,291,4,2,5,42,2,15,Delayed
4754,86,4,4,6,33,1,0,On Time
4755,166,4,4,3,4,2,15,Delayed
4756,114,4,1,5,26,1,0,On Time
4757,356,5,1,2,8,1,0,On Time
4758,183,1,5,6,20,4,25,Delayed
4759,207,4,4,2,17,1,0,On Time
4760,256,5,3,2,5,2,15,Delayed
4761,235,5,1,4,49,3,45,Delayed
4762,355,5,6,5,9,4,25,Delayed
4763,3,3,1,5,8,3,45,Delayed
4764,208,3,3,3,7,5,10,Delayed
4765,197,5,1,3,37,3,45,Delayed
4766,341,4,3,2,36,5,10,Delayed
4767,125,1,2,3,3,5,10,Delayed
4768,138,2,3,6,8,4,25,Delayed
4769,339,3,2,3,5,3,45,Delayed
4770,25,4,6,5,5,1,0,On Time
4771,68,4,5,4,17,4,25,Delayed
4772,61,2,5,3,47,4,25,Delayed
4773,29,2,1,4,27,1,0,On Time
4774,19,4,3,4,40,3,45,Delayed
4775,171,2,1,5,39,4,25,Delayed
4776,74,4,3,6,49,5,10,Delayed
4777,61,2,1,2,12,1,0,On Time
4778,153,2,5,4,28,2,15,Delayed
4779,276,4,6,3,4,4,25,Delayed
4780,48,5,5,3,28,5,10,Delayed
4781,211,4,1,3,25,3,45,Delayed
4782,343,1,3,4,50,3,45,Delayed
4783,139,2,4,2,36,1,0,On Time
4784,110,3,6,4,42,5,10,Delayed
4785,183,2,3,3,3,1,0,On Time
4786,28,1,1,3,31,4,25,Delayed
4787,197,3,3,5,37,1,0,On Time
4788,191,3,2,3,12,2,15,Delayed
4789,315,4,3,5,37,1,0,On Time
4790,51,5,5,6,37,1,0,On Time
4791,149,4,5,6,4,4,25,Delayed
4792,268,3,2,6,30,5,10,Delayed
4793,50,3,6,1,38,2,15,Delayed
4794,246,5,3,6,42,1,0,On Time
4795,113,2,6,4,38,4,25,Delayed
4796,170,5,4,5,27,4,25,Delayed
4797,166,4,3,6,22,4,25,Delayed
4798,14,2,5,2,1,5,10,Delayed
4799,203,4,5,6,48,1,0,On Time
4800,288,5,6,4,43,3,45,Delayed
4801,189,2,1,4,38,2,15,Delayed
4802,155,5,5,4,20,3,45,Delayed
4803,55,1,1,4,18,5,10,Delayed
4804,182,3,5,4,6,1,0,On Time
4805,210,2,5,2,49,3,45,Delayed
4806,75,3,4,1,12,3,45,Delayed
4807,277,1,1,3,17,3,45,Delayed
4808,133,2,1,3,22,2,15,Delayed
4809,343,3,5,3,18,1,0,On Time
4810,59,3,1,5,10,4,25,Delayed
4811,345,2,5,4,24,1,0,On Time
4812,182,3,5,3,20,3,45,Delayed
4813,339,3,6,5,12,1,0,On Time
4814,321,2,3,3,4,4,25,Delayed
4815,64,3,1,2,42,2,15,Delayed
4816,327,3,2,4,5,1,0,On Time
4817,260,4,6,3,26,1,0,On Time
4818,193,4,1,5,36,2,15,Delayed
4819,143,1,1,3,16,2,15,Delayed
4820,104,4,4,3,5,3,45,Delayed
4821,214,4,2,3,26,3,45,Delayed
4822,242,1,2,4,19,2,15,Delayed
4823,209,3,4,6,6,4,25,Delayed
4824,93,3,4,6,24,3,45,Delayed
4825,142,4,1,5,31,4,25,Delayed
4826,112,1,3,1,31,2,15,Delayed
4827,59,3,4,5,7,1,0,On Time
4828,43,5,2,3,10,2,15,Delayed
4829,207,2,2,3,39,2,15,Delayed
4830,268,2,1,6,22,5,10,Delayed
4831,296,2,3,1,14,2,15,Delayed
4832,118,4,5,6,28,3,45,Delayed
4833,20,2,4,2,42,1,0,On Time
4834,222,2,4,2,22,4,25,Delayed
4835,166,5,1,6,32,5,10,Delayed
4836,131,3,6,5,11,3,45,Delayed
4837,156,5,6,3,14,1,0,On Time
4838,184,4,3,5,31,4,25,Delayed
4839,90,2,2,6,44,1,0,On Time
4840,94,3,2,5,4,3,45,Delayed
4841,13,2,5,3,45,1,0,On Time
4842,322,2,2,4,22,2,15,Delayed
4843,293,4,6,4,29,1,0,On Time
4844,230,2,6,5,35,2,15,Delayed
4845,322,1,4,5,13,3,45,Delayed
4846,292,3,5,3,20,5,10,Delayed
4847,26,3,3,4,19,2,15,Delayed
4848,75,1,5,3,15,1,0,On Time
4849,364,4,3,2,26,1,0,On Time
4850,299,2,6,3,20,1,0,On Time
4851,150,2,2,4,36,3,45,Delayed
4852,148,3,1,5,6,4,25,Delayed
4853,8,4,5,1,15,1,0,On Time
4854,29,4,5,2,4,1,0,On Time
4855,296,4,4,6,6,2,15,Delayed
4856,209,2,4,1,2,5,10,Delayed
4857,128,4,6,3,36,1,0,On Time
4858,340,1,3,6,50,3,45,Delayed
4859,116,5,1,3,15,4,25,Delayed
4860,144,4,4,3,12,4,25,Delayed
4861,318,5,4,5,40,4,25,Delayed
4862,235,2,2,3,44,3,45,Delayed
4863,7,4,2,1,41,4,25,Delayed
4864,45,3,6,2,7,4,25,Delayed
4865,239,2,6,5,22,2,15,Delayed
4866,155,1,4,2,8,4,25,Delayed
4867,181,1,3,3,42,2,15,Delayed
4868,215,5,1,4,11,2,15,Delayed
4869,88,5,4,6,2,2,15,Delayed
4870,256,3,3,5,30,3,45,Delayed
4871,73,3,3,3,4,1,0,On Time
4872,179,1,4,5,25,5,10,Delayed
4873,212,4,3,4,21,4,25,Delayed
4874,293,1,5,1,25,5,10,Delayed
4875,234,1,3,1,9,1,0,On Time
4876,239,3,4,6,8,2,15,Delayed
4877,223,5,3,1,5,2,15,Delayed
4878,119,3,4,3,46,2,15,Delayed
4879,313,3,2,3,28,2,15,Delayed
4880,264,3,4,3,2,4,25,Delayed
4881,207,1,3,4,21,1,0,On Time
4882,95,4,4,3,49,1,0,On Time
4883,222,1,1,3,8,1,0,On Time
4884,276,2,4,5,34,5,10,Delayed
4885,231,3,4,6,23,2,15,Delayed
4886,309,3,1,2,15,3,45,Delayed
4887,119,2,1,5,27,1,0,On Time
4888,268,3,1,3,2,5,10,Delayed
4889,273,3,6,3,28,4,25,Delayed
4890,64,3,5,2,11,2,15,Delayed
4891,298,2,6,5,46,5,10,Delayed
4892,350,1,4,2,21,3,45,Delayed
4893,11,3,6,2,42,3,45,Delayed
4894,98,4,6,1,32,4,25,Delayed
4895,71,2,1,5,32,1,0,On Time
4896,364,5,1,3,7,1,0,On Time
4897,58,2,2,1,22,5,10,Delayed
4898,290,1,6,3,14,5,10,Delayed
4899,251,2,5,1,13,1,0,On Time
4900,276,5,4,3,21,1,0,On Time
4901,50,4,3,3,22,5,10,Delayed
4902,358,5,5,3,34,2,15,Delayed
4903,216,2,5,4,10,3,45,Delayed
4904,52,5,2,3,1,3,45,Delayed
4905,271,2,4,5,1,4,25,Delayed
4906,84,4,4,5,24,3,45,Delayed
4907,293,4,1,5,3,5,10,Delayed
4908,126,1,1,3,31,2,15,Delayed
4909,296,4,5,3,43,5,10,Delayed
4910,72,3,2,5,41,1,0,On Time
4911,296,5,4,5,13,1,0,On Time
4912,236,5,2,3,4,3,45,Delayed
4913,56,2,3,4,23,2,15,Delayed
4914,360,4,4,6,6,4,25,Delayed
4915,110,1,1,2,34,5,10,Delayed
4916,192,1,5,4,41,4,25,Delayed
4917,93,1,2,5,18,4,25,Delayed
4918,350,3,1,2,36,4,25,Delayed
4919,56,4,5,2,26,4,25,Delayed
4920,60,1,1,4,33,5,10,Delayed
4921,138,3,4,3,33,1,0,On Time
4922,39,5,2,4,25,5,10,Delayed
4923,28,2,3,6,17,1,0,On Time
4924,49,4,6,4,3,1,0,On Time
4925,125,4,1,6,22,5,10,Delayed
4926,13,5,6,1,49,5,10,Delayed
4927,36,4,2,3,35,5,10,Delayed
4928,101,4,4,6,4,1,0,On Time
4929,282,4,1,3,28,5,10,Delayed
4930,86,4,4,5,13,2,15,Delayed
4931,4,3,3,1,30,3,45,Delayed
4932,223,3,3,2,47,3,45,Delayed
4933,338,2,5,4,12,2,15,Delayed
4934,166,4,5,3,3,3,45,Delayed
4935,344,5,5,2,21,1,0,On Time
4936,278,1,4,3,40,5,10,Delayed
4937,130,2,5,2,1,5,10,Delayed
4938,31,1,2,4,18,5,10,Delayed
4939,11,1,6,4,13,2,15,Delayed
4940,302,4,6,3,7,2,15,Delayed
4941,96,5,4,6,13,1,0,On Time
4942,190,1,4,3,17,2,15,Delayed
4943,192,1,5,4,45,5,10,Delayed
4944,266,2,6,1,32,1,0,On Time
4945,128,5,6,5,29,1,0,On Time
4946,238,5,5,3,45,5,10,Delayed
4947,355,1,4,3,30,4,25,Delayed
4948,112,5,3,2,11,5,10,Delayed
4949,316,2,3,3,14,1,0,On Time
4950,343,2,5,3,10,4,25,Delayed
4951,145,2,3,1,8,5,10,Delayed
4952,65,4,2,3,31,5,10,Delayed
4953,247,1,2,5,6,4,25,Delayed
4954,223,5,2,6,19,4,25,Delayed
4955,313,2,4,3,19,3,45,Delayed
4956,106,1,4,3,12,4,25,Delayed
4957,181,1,4,6,39,2,15,Delayed
4958,184,4,4,3,50,4,25,Delayed
4959,226,5,4,5,18,1,0,On Time
4960,265,5,5,1,3,4,25,Delayed
4961,278,2,3,4,9,5,10,Delayed
4962,89,2,5,3,6,2,15,Delayed
4963,176,1,3,2,1,4,25,Delayed
4964,18,5,5,3,42,2,15,Delayed
4965,106,5,2,1,40,3,45,Delayed
4966,271,2,1,3,29,2,15,Delayed
4967,319,3,4,2,49,5,10,Delayed
4968,167,1,1,3,35,3,45,Delayed
4969,13,5,1,5,35,4,25,Delayed
4970,337,4,2,1,30,2,15,Delayed
4971,32,4,1,3,35,3,45,Delayed
4972,40,3,1,3,39,4,25,Delayed
4973,148,2,2,5,22,4,25,Delayed
4974,218,2,3,6,43,2,15,Delayed
4975,219,2,5,3,28,2,15,Delayed
4976,82,4,6,4,18,3,45,Delayed
4977,333,2,1,6,32,2,15,Delayed
4978,208,4,4,1,5,4,25,Delayed
4979,201,3,2,3,34,5,10,Delayed
4980,332,1,1,2,31,3,45,Delayed
4981,38,5,6,5,46,5,10,Delayed
4982,211,3,3,3,33,5,10,Delayed
4983,327,4,3,1,4,4,25,Delayed
4984,249,3,6,5,14,5,10,Delayed
4985,227,5,4,3,15,1,0,On Time
4986,48,1,1,3,20,3,45,Delayed
4987,18,5,4,3,20,4,25,Delayed
4988,295,4,3,5,49,2,15,Delayed
4989,196,5,3,6,35,4,25,Delayed
4990,187,3,5,2,4,2,15,Delayed
4991,345,2,3,6,18,4,25,Delayed
4992,224,3,2,3,24,1,0,On Time
4993,318,4,5,2,27,3,45,Delayed
4994,365,1,4,3,33,5,10,Delayed
4995,337,5,3,3,25,4,25,Delayed
4996,229,1,6,3,5,3,45,Delayed
4997,77,4,2,4,18,3,45,Delayed
4998,188,5,5,2,45,3,45,Delayed
4999,346,3,2,4,46,3,45,Delayed
5000,270,3,5,2,20,3,45,Delayed
5001,95,4,5,4,35,5,10,Delayed
5002,310,5,5,4,6,5,10,Delayed
5003,132,3,6,4,27,4,25,Delayed
5004,39,4,4,5,28,2,15,Delayed
5005,72,4,5,4,11,4,25,Delayed
5006,281,1,5,6,9,3,45,Delayed
5007,333,3,2,6,28,2,15,Delayed
5008,160,5,5,3,19,4,25,Delayed
5009,187,3,4,1,39,2,15,Delayed
5010,191,3,6,4,21,5,10,Delayed
5011,120,3,6,1,31,3,45,Delayed
5012,220,4,2,1,42,2,15,Delayed
5013,53,2,5,3,7,1,0,On Time
5014,222,2,2,1,37,3,45,Delayed
5015,131,1,6,1,25,5,10,Delayed
5016,237,3,4,6,28,5,10,Delayed
5017,246,2,2,1,36,4,25,Delayed
5018,226,1,4,2,17,1,0,On Time
5019,208,4,3,4,26,2,15,Delayed
5020,96,3,5,4,28,4,25,Delayed
5021,200,5,4,1,37,5,10,Delayed
5022,247,4,5,3,17,2,15,Delayed
5023,72,1,4,2,49,5,10,Delayed
5024,318,4,1,3,17,5,10,Delayed
5025,185,5,1,3,33,1,0,On Time
5026,6,4,1,3,34,3,45,Delayed
5027,206,1,4,5,23,2,15,Delayed
5028,32,5,6,1,30,1,0,On Time
5029,99,5,6,3,27,5,10,Delayed
5030,256,4,5,3,9,5,10,Delayed
5031,187,5,1,2,20,1,0,On Time
5032,76,4,5,3,23,2,15,Delayed
5033,177,3,4,1,47,5,10,Delayed
5034,315,5,5,1,19,2,15,Delayed
5035,287,4,5,3,37,1,0,On Time
5036,349,3,1,3,45,5,10,Delayed
5037,255,5,6,3,4,4,25,Delayed
5038,325,3,2,1,13,4,25,Delayed
5039,190,5,3,4,38,5,10,Delayed
5040,308,1,4,3,12,3,45,Delayed
5041,345,1,4,3,9,5,10,Delayed
5042,127,4,4,5,15,5,10,Delayed
5043,287,2,3,5,21,5,10,Delayed
5044,254,1,2,4,15,1,0,On Time
5045,213,2,6,3,49,5,10,Delayed
5046,250,3,5,2,5,5,10,Delayed
5047,84,3,6,3,5,1,0,On Time
5048,13,2,4,3,25,5,10,Delayed
5049,45,4,5,6,24,4,25,Delayed
5050,127,5,1,2,37,4,25,Delayed
5051,114,2,6,5,31,5,10,Delayed
5052,276,2,1,4,46,1,0,On Time
5053,205,2,1,3,34,5,10,Delayed
5054,337,2,6,2,41,5,10,Delayed
5055,273,2,4,2,14,2,15,Delayed
5056,58,4,3,2,27,3,45,Delayed
5057,328,1,4,5,47,1,0,On Time
5058,219,5,1,6,4,3,45,Delayed
5059,109,1,1,3,23,2,15,Delayed
5060,279,2,4,1,38,3,45,Delayed
5061,174,1,3,4,46,5,10,Delayed
5062,328,4,3,6,5,4,25,Delayed
5063,264,3,5,2,27,1,0,On Time
5064,315,1,2,5,43,1,0,On Time
5065,111,5,1,2,14,5,10,Delayed
5066,187,4,3,6,7,3,45,Delayed
5067,269,3,6,4,46,1,0,On Time
5068,229,4,1,3,45,2,15,Delayed
5069,156,2,2,3,18,2,15,Delayed
5070,189,3,6,5,32,3,45,Delayed
5071,272,5,1,5,2,2,15,Delayed
5072,2,3,3,3,41,4,25,Delayed
5073,246,5,5,3,43,5,10,Delayed
5074,210,2,4,3,20,1,0,On Time
5075,286,5,6,1,29,5,10,Delayed
5076,359,4,4,3,43,3,45,Delayed
5077,13,1,3,3,26,5,10,Delayed
5078,96,4,3,2,38,1,0,On Time
5079,221,4,6,3,1,1,0,On Time
5080,238,3,2,3,5,3,45,Delayed
5081,94,2,6,4,14,1,0,On Time
5082,338,1,1,5,25,2,15,Delayed
5083,269,5,2,6,48,5,10,Delayed
5084,171,3,4,2,9,4,25,Delayed
5085,94,2,1,6,30,4,25,Delayed
5086,149,1,2,3,19,4,25,Delayed
5087,112,4,4,3,40,3,45,Delayed
5088,55,2,1,2,8,4,25,Delayed
5089,337,2,5,3,16,5,10,Delayed
5090,116,2,6,3,50,1,0,On Time
5091,143,4,6,5,8,2,15,Delayed
5092,201,5,6,3,23,4,25,Delayed
5093,180,3,5,2,9,4,25,Delayed
5094,202,5,2,4,32,4,25,Delayed
5095,364,1,3,1,37,2,15,Delayed
5096,53,3,1,2,34,5,10,Delayed
5097,180,1,2,5,46,4,25,Delayed
5098,313,4,3,1,18,1,0,On Time
5099,308,5,6,4,45,3,45,Delayed
5100,137,2,6,5,44,2,15,Delayed
5101,182,3,6,4,15,5,10,Delayed
5102,1,2,3,6,15,1,0,On Time
5103,44,1,1,2,29,2,15,Delayed
5104,227,2,1,4,23,2,15,Delayed
5105,331,2,3,5,23,3,45,Delayed
5106,98,4,4,2,1,3,45,Delayed
5107,208,4,6,5,22,5,10,Delayed
5108,265,5,2,5,7,4,25,Delayed
5109,288,1,1,3,45,3,45,Delayed
5110,271,4,3,3,32,5,10,Delayed
5111,140,4,4,3,28,2,15,Delayed
5112,237,5,5,4,50,4,25,Delayed
5113,72,3,3,1,32,1,0,On Time
5114,155,5,4,6,33,2,15,Delayed
5115,190,2,5,4,43,5,10,Delayed
5116,268,2,4,1,13,1,0,On Time
5117,321,4,1,4,28,2,15,Delayed
5118,107,4,3,4,9,3,45,Delayed
5119,232,5,5,3,48,5,10,Delayed
5120,42,5,4,1,43,1,0,On Time
5121,190,1,5,6,3,3,45,Delayed
5122,139,2,2,4,17,1,0,On Time
5123,103,5,3,6,34,4,25,Delayed
5124,171,3,1,3,32,4,25,Delayed
5125,351,1,5,1,9,5,10,Delayed
5126,273,5,6,1,41,1,0,On Time
5127,221,4,4,1,48,4,25,Delayed
5128,213,5,6,5,1,2,15,Delayed
5129,341,4,5,1,49,2,15,Delayed
5130,56,4,6,5,42,4,25,Delayed
5131,342,2,4,3,20,4,25,Delayed
5132,102,2,5,2,5,5,10,Delayed
5133,192,5,1,5,40,5,10,Delayed
5134,310,5,1,4,45,2,15,Delayed
5135,200,3,3,1,21,3,45,Delayed
5136,233,1,1,2,5,1,0,On Time
5137,227,1,5,3,4,3,45,Delayed
5138,139,5,5,6,8,5,10,Delayed
5139,344,2,1,6,25,3,45,Delayed
5140,305,3,2,4,7,5,10,Delayed
5141,149,1,5,2,37,3,45,Delayed
5142,115,5,3,3,42,2,15,Delayed
5143,63,2,2,5,32,5,10,Delayed
5144,104,2,1,6,17,2,15,Delayed
5145,339,2,4,6,28,3,45,Delayed
5146,359,4,5,3,6,4,25,Delayed
5147,156,2,4,6,42,4,25,Delayed
5148,273,5,6,3,48,1,0,On Time
5149,6,3,3,6,42,4,25,Delayed
5150,147,5,2,5,36,1,0,On Time
5151,184,2,4,1,2,3,45,Delayed
5152,28,3,3,6,31,1,0,On Time
5153,38,1,4,5,1,1,0,On Time
5154,119,1,4,1,3,1,0,On Time
5155,293,5,3,6,13,2,15,Delayed
5156,244,3,5,6,31,1,0,On Time
5157,68,5,4,5,29,5,10,Delayed
5158,214,3,3,4,44,3,45,Delayed
5159,218,3,4,3,33,2,15,Delayed
5160,177,5,5,2,10,5,10,Delayed
5161,299,3,3,4,38,3,45,Delayed
5162,164,2,4,3,9,2,15,Delayed
5163,58,3,1,2,1,3,45,Delayed
5164,269,3,5,4,44,4,25,Delayed
5165,308,5,4,1,37,3,45,Delayed
5166,58,1,2,5,32,4,25,Delayed
5167,288,4,3,4,33,4,25,Delayed
5168,105,3,4,1,2,3,45,Delayed
5169,228,4,5,2,46,4,25,Delayed
5170,247,3,5,3,2,2,15,Delayed
5171,188,5,2,4,5,4,25,Delayed
5172,83,5,2,3,10,1,0,On Time
5173,186,3,6,4,38,2,15,Delayed
5174,252,5,6,2,37,2,15,Delayed
5175,355,5,4,3,2,2,15,Delayed
5176,238,3,1,3,41,1,0,On Time
5177,360,1,5,3,42,1,0,On Time
5178,184,3,1,3,40,1,0,On Time
5179,284,1,1,5,25,1,0,On Time
5180,210,5,4,3,38,1,0,On Time
5181,304,1,3,3,37,5,10,Delayed
5182,296,5,3,3,18,5,10,Delayed
5183,97,1,3,5,27,1,0,On Time
5184,208,1,2,5,20,2,15,Delayed
5185,137,3,5,3,50,4,25,Delayed
5186,184,1,2,5,34,4,25,Delayed
5187,76,5,5,3,44,5,10,Delayed
5188,287,3,6,4,8,1,0,On Time
5189,142,1,5,1,4,3,45,Delayed
5190,237,3,5,6,30,4,25,Delayed
5191,25,4,4,2,36,4,25,Delayed
5192,290,3,3,3,9,2,15,Delayed
5193,67,4,2,3,41,4,25,Delayed
5194,250,4,6,3,12,5,10,Delayed
5195,118,3,2,3,14,1,0,On Time
5196,73,5,4,1,35,1,0,On Time
5197,282,5,5,3,6,4,25,Delayed
5198,360,5,6,3,47,3,45,Delayed
5199,10,2,3,1,23,5,10,Delayed
5200,211,4,1,5,4,4,25,Delayed
5201,323,3,1,6,1,5,10,Delayed
5202,152,5,4,2,9,3,45,Delayed
5203,5,5,3,3,48,5,10,Delayed
5204,195,3,1,3,9,5,10,Delayed
5205,283,4,1,3,44,5,10,Delayed
5206,113,3,6,1,46,1,0,On Time
5207,271,2,6,2,15,3,45,Delayed
5208,163,2,2,4,24,1,0,On Time
5209,105,3,3,5,48,2,15,Delayed
5210,181,4,1,4,8,4,25,Delayed
5211,44,5,6,1,28,1,0,On Time
5212,282,2,6,3,42,5,10,Delayed
5213,175,2,6,5,46,2,15,Delayed
5214,162,4,2,3,17,3,45,Delayed
5215,351,2,3,6,35,3,45,Delayed
5216,340,2,5,3,31,1,0,On Time
5217,140,4,6,3,4,5,10,Delayed
5218,132,3,3,4,48,5,10,Delayed
5219,87,5,4,1,14,3,45,Delayed
5220,176,5,2,4,25,5,10,Delayed
5221,183,2,5,3,46,4,25,Delayed
5222,129,5,6,3,48,1,0,On Time
5223,246,3,6,3,40,1,0,On Time
5224,89,2,2,1,50,5,10,Delayed
5225,66,5,2,3,7,3,45,Delayed
5226,158,1,1,3,31,4,25,Delayed
5227,149,1,6,3,35,4,25,Delayed
5228,340,1,3,5,38,4,25,Delayed
5229,116,1,2,4,20,2,15,Delayed
5230,214,1,2,3,16,5,10,Delayed
5231,294,2,4,3,22,4,25,Delayed
5232,253,4,4,3,36,5,10,Delayed
5233,143,4,4,1,19,3,45,Delayed
5234,250,2,2,3,2,3,45,Delayed
5235,302,2,5,3,4,3,45,Delayed
5236,25,3,3,5,34,2,15,Delayed
5237,277,4,2,3,7,3,45,Delayed
5238,70,1,1,6,47,5,10,Delayed
5239,113,2,6,3,49,1,0,On Time
5240,363,1,5,3,14,1,0,On Time
5241,112,4,5,6,43,5,10,Delayed
5242,364,5,3,5,32,1,0,On Time
5243,303,5,5,1,17,4,25,Delayed
5244,91,2,3,6,37,1,0,On Time
5245,18,3,5,6,14,2,15,Delayed
5246,149,1,6,4,17,3,45,Delayed
5247,227,2,3,5,32,1,0,On Time
5248,214,3,4,6,2,1,0,On Time
5249,360,1,4,1,39,2,15,Delayed
5250,151,4,5,4,4,2,15,Delayed
